year;country;geo;category_key;category_label;product;prod_code;price_eur_tonne;avg_temp_c
2016;Finland;FI;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;123,6;
2016;Finland;FI;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;151,9;
2016;Finland;FI;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;130,5;
2016;Finland;FI;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;371,0;
2016;Finland;FI;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;168,9;
2016;Finland;FI;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;151,4;
2016;Finland;FI;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;2839,3;
2016;Finland;FI;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;1467,1;
2016;Finland;FI;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;4943,8;
2016;Finland;FI;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;328,0;
2016;Finland;FI;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;200,2;
2016;Finland;FI;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;33,92;
2016;Finland;FI;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;650,6999999999999;
2016;Finland;FI;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;1455,0;
2016;Finland;FI;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;634,8;
2016;Finland;FI;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1693,3000000000002;
2016;France;FR;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;213,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;377,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;187,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;201,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;281,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;350,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;247,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;201,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Soya - prices per 100 kg;2130000;304,0;
2016;France;FR;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;461,0;
2016;France;FR;industrial;Specialty industrial crops;Hops: all varieties - prices per 100 kg;2920000;2854,0;
2016;France;FR;industrial;Specialty industrial crops;Raw tobacco: all varieties - prices per 100 kg;2300000;2832,0;
2016;France;FR;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;1270,0;
2016;France;FR;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;395,0;
2016;France;FR;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;24,5;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;126,0;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;1381,2;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;126,0;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;151,8;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;165,39999999999998;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;141,5;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;356,2;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;122,0;
2016;Germany;DE;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;140,5;
2016;Germany;DE;industrial;Specialty industrial crops;Hops: all varieties - prices per 100 kg;2920000;5203,6;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;1941,0;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;2523,0;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;461,0;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;578,1;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;1632,6;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;776,1;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;6215,1;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;2281,0;
2016;Germany;DE;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;2291,1000000000004;
2016;Germany;DE;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;412,5;
2016;Germany;DE;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;450,1;
2016;Germany;DE;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;190,1;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Asparagus: all qualities - prices per 100 kg;4199910;4768,3;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Capsicum (under glass) - prices per 100 kg;4199904;1863,9;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;279,1;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;543,3;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;675,5;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;846,0;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;614,0999999999999;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1979,2;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;1085,0;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green beans: all qualities - prices per 100 kg;4198100;2011,9;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;2294,9;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;679,7;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;830,9000000000001;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;1226,6;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;210,6;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;347,70000000000005;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;343,7;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;1449,5;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;686,3;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1523,1999999999998;
2016;Germany;DE;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;191,0;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;162,0;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;704,0999999999999;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;188,6;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;158,7;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;417,0;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;215,1;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;169,5;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;131,5;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;185,2;
2016;Greece;EL;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;350,0;
2016;Greece;EL;industrial;Specialty industrial crops;Cotton (including seed) - prices per 100 kg;2911000;501,7000000000001;
2016;Greece;EL;industrial;Specialty industrial crops;Raw tobacco: all varieties - prices per 100 kg;2300000;3710,3;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;530,2;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;557,6;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;1068,4;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Lemons: all varieties - prices per 100 kg;6230000;565,5;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Oranges: all varieties - prices per 100 kg;6210000;273,29999999999995;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;377,8;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;1201,5;
2016;Greece;EL;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;1201,5;
2016;Greece;EL;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;673,3;
2016;Greece;EL;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;498,8;
2016;Greece;EL;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;489,8;
2016;Greece;EL;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;26,38;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Asparagus: all qualities - prices per 100 kg;4199910;3484,1000000000004;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;395,9;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;779,0;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;654,2;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;519,4;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;3120,8;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;3045,5;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;1427,1;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;908,8;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;588,6;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;605,1;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Melons - prices per 100 kg;4199913;509,1;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;400,3;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;662,8;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;565,0;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;222,0;
2016;Greece;EL;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;345,5;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;117,9;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;1397,4;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;167,5;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;117,6;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;288,1;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;133,8;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;139,2;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;129,3;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;352,9;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;114,6;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;127,7;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Soya - prices per 100 kg;2130000;338,1;
2016;Hungary;HU;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;339,79999999999995;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;476,2;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;263,4;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;393,3;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;478,4;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;261,4;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;2214,5;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;1551,0;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Strawberries under glass - prices per 100 kg;6193200;2459,7;
2016;Hungary;HU;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;2132,4;
2016;Hungary;HU;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;352,0;
2016;Hungary;HU;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;229,4;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Asparagus: all qualities - prices per 100 kg;4199910;274,7;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Capsicum (under glass) - prices per 100 kg;4199904;815,6999999999999;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;293,29999999999995;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;532,9;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;411,9;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;530,5;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1282,3;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;1840,7;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;1127,0;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;288,0;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;748,4000000000001;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;789,4;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;884,0;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Melons - prices per 100 kg;4199913;422,3;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;201,9;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;305,7;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;384,0;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;627,0;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;695,8;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;100,3;
2016;Hungary;HU;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;235,9;
2016;Ireland;IE;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;127,3;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;400,0;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;600,0;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1860,0;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;900,0;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;788,6;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;280,0;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;375,0;
2016;Ireland;IE;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1400,0;
2016;Italy;IT;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;224,1;
2016;Italy;IT;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;184,8;
2016;Italy;IT;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;189,8;
2016;Italy;IT;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;178,2;
2016;Italy;IT;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;540,0;
2016;Italy;IT;orchards;Orchards/Vineyards (perennial);Lemons: all varieties - prices per 100 kg;6230000;555,7;
2016;Italy;IT;orchards;Orchards/Vineyards (perennial);Oranges: all varieties - prices per 100 kg;6210000;512,3;
2016;Italy;IT;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;413,9;
2016;Italy;IT;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;787,0;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;121,6;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;120,8;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;132,20000000000002;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;123,0;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;349,90000000000003;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;108,1;
2016;Latvia;LV;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;134,60000000000002;
2016;Latvia;LV;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;745,8;
2016;Latvia;LV;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;444,6;
2016;Latvia;LV;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;722,5;
2016;Latvia;LV;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;1136,8000000000002;
2016;Latvia;LV;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;2523,7;
2016;Latvia;LV;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;2028,0;
2016;Latvia;LV;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;127,0;
2016;Latvia;LV;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;320,3;
2016;Latvia;LV;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;141,4;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;217,4;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;566,1999999999999;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;1420,2;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;2783,7;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;2043,3;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;497,7000000000001;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;3490,7;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;197,2;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1296,4;
2016;Latvia;LV;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;174,20000000000002;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;128,3;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;115,0;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;123,2;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;157,79999999999998;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;122,1;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;364,7;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;109,7;
2016;Lithuania;LT;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;145,0;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;1783,3000000000002;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;366,9;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;851,3;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;2626,4;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;3025,5;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Strawberries under glass - prices per 100 kg;6193200;3910,8;
2016;Lithuania;LT;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;3730,1;
2016;Lithuania;LT;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;139,70000000000002;
2016;Lithuania;LT;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;265,4;
2016;Lithuania;LT;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;140,9;
2016;Lithuania;LT;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;29,96;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Capsicum (under glass) - prices per 100 kg;4199904;808,5;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;228,2;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;517,9;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;420,9;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;431,8;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;948,2;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1488,6;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;2991,6000000000004;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;744,0999999999999;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;769,9;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;2342,8;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;191,4;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;292,7;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;3925,9;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;772,0999999999999;
2016;Lithuania;LT;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;178,79999999999998;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;113,0;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;112,6;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;1250,0;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;177,5;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;160,0;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;131,8;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;336,9;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;114,4;
2016;Luxembourg;LU;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;143,5;
