year,country,geo,category_key,category_label,product,prod_code,price_eur_tonne,Humidity(%),Moisture(%),Soil Type,Nitrogen(mg/Kg),Potassium(mg/Kg),Phosphorous(mg/Kg),cost_eur_tonne
2010,Austria,AT,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,395.9,55,40,Loamy,35,130,50,262.92
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,375.6,55,40,Loamy,35,130,50,261.68
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),Courgettes - prices per 100 kg,4199911,365,55,40,Loamy,35,130,50,254.29
2010,Austria,AT,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,349.4,55,40,Loamy,35,130,50,232.04
2010,Austria,AT,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,335.7,55,40,Loamy,35,130,50,221.98
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,333.4,55,40,Loamy,35,130,50,232.28
2010,Austria,AT,arable,Arable (cereals/oilseeds),Soya - prices per 100 kg,2130000,323.1,55,40,Loamy,35,130,50,214.57
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,311.5,55,40,Loamy,35,130,50,217.02
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,310.9,55,40,Loamy,35,130,50,216.6
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,286,55,40,Loamy,35,130,50,199.25
2010,Austria,AT,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,262.4,55,40,Loamy,35,130,50,179.71
2010,Austria,AT,rowCrops,Row crops,Beetroot - prices per 100 kg,4199905,261.7,55,40,Loamy,35,130,50,179.23
2010,Austria,AT,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,233.6,55,40,Loamy,35,130,50,162.75
2010,Austria,AT,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,228.8,55,40,Loamy,35,130,50,151.95
2010,Austria,AT,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,186.5,55,40,Loamy,35,130,50,123.85
2010,Austria,AT,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,184.1,55,40,Loamy,35,130,50,122.26
2010,Austria,AT,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,178.9,55,40,Loamy,35,130,50,118.81
2010,Austria,AT,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,173.8,55,40,Loamy,35,130,50,115.42
2010,Austria,AT,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,172.7,55,40,Loamy,35,130,50,118.28
2010,Austria,AT,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,131.3,55,40,Loamy,35,130,50,87.2
2010,Austria,AT,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,121.4,55,40,Loamy,35,130,50,80.62
2010,Austria,AT,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,28.78,55,40,Loamy,35,130,50,17.97
2010,Belgium,BE,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,9045.4,50,35,Loamy Sand,30,120,45,5981.24
2010,Belgium,BE,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,2920000,3566.2,50,35,Loamy Sand,30,120,45,2380.81
2010,Belgium,BE,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,2730.7,50,35,Loamy Sand,30,120,45,1805.67
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,4199910,2479.5,50,35,Loamy Sand,30,120,45,1727.43
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,1608.4,50,35,Loamy Sand,30,120,45,1120.55
2010,Belgium,BE,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,2300000,1340.4,50,35,Loamy Sand,30,120,45,894.86
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,4199904,1298.6,50,35,Loamy Sand,30,120,45,904.72
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,908.3,50,35,Loamy Sand,30,120,45,632.8
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,858.3,50,35,Loamy Sand,30,120,45,597.97
2010,Belgium,BE,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,789.3,50,35,Loamy Sand,30,120,45,521.92
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,783.7,50,35,Loamy Sand,30,120,45,545.99
2010,Belgium,BE,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,541,50,35,Loamy Sand,30,120,45,357.73
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,4191300,471.6,50,35,Loamy Sand,30,120,45,328.56
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,441.1,50,35,Loamy Sand,30,120,45,307.31
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,406.7,50,35,Loamy Sand,30,120,45,283.34
2010,Belgium,BE,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,378.4,50,35,Loamy Sand,30,120,45,250.22
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,374.3,50,35,Loamy Sand,30,120,45,260.77
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,326.9,50,35,Loamy Sand,30,120,45,227.75
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,276.1,50,35,Loamy Sand,30,120,45,192.36
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,262.3,50,35,Loamy Sand,30,120,45,182.74
2010,Belgium,BE,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,217.7,50,35,Loamy Sand,30,120,45,144.57
2010,Belgium,BE,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,190.5,50,35,Loamy Sand,30,120,45,132.72
2010,Belgium,BE,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,155.8,50,35,Loamy Sand,30,120,45,103.47
2010,Belgium,BE,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,147.4,50,35,Loamy Sand,30,120,45,97.89
2010,Belgium,BE,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,127.2,50,35,Loamy Sand,30,120,45,87.11
2010,Belgium,BE,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,109.1,50,35,Loamy Sand,30,120,45,72.45
2010,Belgium,BE,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,75.6,50,35,Loamy Sand,30,120,45,51.78
2010,Belgium,BE,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,29.26,50,35,Loamy Sand,30,120,45,18.27
2010,Bulgaria,BG,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,2920000,3548.4,58,38,Loamy,32,125,48,2368.92
2010,Bulgaria,BG,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,2300000,1661.5,58,38,Loamy,32,125,48,1109.22
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,1559.5,58,38,Loamy,32,125,48,1086.48
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,1448.3,58,38,Loamy,32,125,48,957.68
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,1338,58,38,Loamy,32,125,48,932.17
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,6193100,794.7,58,38,Loamy,32,125,48,525.49
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,794.7,58,38,Loamy,32,125,48,525.49
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,714.1,58,38,Loamy,32,125,48,472.2
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,661.7,58,38,Loamy,32,125,48,461
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,619.9,58,38,Loamy,32,125,48,431.88
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,415.2,58,38,Loamy,32,125,48,274.55
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,390.1,58,38,Loamy,32,125,48,271.78
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Soya - prices per 100 kg,2130000,367.2,58,38,Loamy,32,125,48,243.86
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,336.3,58,38,Loamy,32,125,48,222.38
2010,Bulgaria,BG,industrial,Specialty industrial crops,Cotton (including seed) - prices per 100 kg,2911000,323.8,58,38,Loamy,32,125,48,216.17
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,4197000,315.6,58,38,Loamy,32,125,48,219.87
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,6410000,314.9,58,38,Loamy,32,125,48,209.12
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,304.1,58,38,Loamy,32,125,48,211.86
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,295.3,58,38,Loamy,32,125,48,205.73
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,279.5,58,38,Loamy,32,125,48,185.62
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,275.2,58,38,Loamy,32,125,48,182.76
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,6490000,274.3,58,38,Loamy,32,125,48,182.16
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Courgettes - prices per 100 kg,4199911,249.5,58,38,Loamy,32,125,48,173.82
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,244.5,58,38,Loamy,32,125,48,170.34
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,232.8,58,38,Loamy,32,125,48,162.19
2010,Bulgaria,BG,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,222.2,58,38,Loamy,32,125,48,152.18
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,219.8,58,38,Loamy,32,125,48,145.34
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,203.9,58,38,Loamy,32,125,48,142.05
2010,Bulgaria,BG,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,171.5,58,38,Loamy,32,125,48,113.4
2010,Bulgaria,BG,vegetables,Vegetables (fresh market/transplant),Water melons - prices per 100 kg,4199914,160.1,58,38,Loamy,32,125,48,111.54
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,141.6,58,38,Loamy,32,125,48,94.04
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,125,58,38,Loamy,32,125,48,83.01
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,123.2,58,38,Loamy,32,125,48,81.82
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,120.5,58,38,Loamy,32,125,48,80.02
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,113.8,58,38,Loamy,32,125,48,75.57
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,101.6,58,38,Loamy,32,125,48,67.47
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,100.5,58,38,Loamy,32,125,48,66.74
2010,Bulgaria,BG,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,100.1,58,38,Loamy,32,125,48,66.48
2010,Bulgaria,BG,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,28.33,58,38,Loamy,32,125,48,17.69
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,2460,50,35,Loamy Sand,30,120,45,1713.85
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,2050,50,35,Loamy Sand,30,120,45,1428.21
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,2018,50,35,Loamy Sand,30,120,45,1334.4
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,4197000,1936,50,35,Loamy Sand,30,120,45,1348.78
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,1848,50,35,Loamy Sand,30,120,45,1221.98
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,4193000,1831.8,50,35,Loamy Sand,30,120,45,1276.19
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,1573,50,35,Loamy Sand,30,120,45,1040.14
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,1183,50,35,Loamy Sand,30,120,45,782.26
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,1124,50,35,Loamy Sand,30,120,45,783.08
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,1010,50,35,Loamy Sand,30,120,45,667.86
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,880,50,35,Loamy Sand,30,120,45,613.08
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,840,50,35,Loamy Sand,30,120,45,585.22
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,790,50,35,Loamy Sand,30,120,45,550.38
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Courgettes - prices per 100 kg,4199911,711,50,35,Loamy Sand,30,120,45,495.34
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,690,50,35,Loamy Sand,30,120,45,456.26
2010,Cyprus,CY,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,6410000,640,50,35,Loamy Sand,30,120,45,425.02
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,563,50,35,Loamy Sand,30,120,45,392.23
2010,Cyprus,CY,rowCrops,Row crops,Beetroot - prices per 100 kg,4199905,512,50,35,Loamy Sand,30,120,45,350.65
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Oranges: all varieties - prices per 100 kg,6210000,473,50,35,Loamy Sand,30,120,45,312.77
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,436,50,35,Loamy Sand,30,120,45,303.76
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Lemons: all varieties - prices per 100 kg,6230000,416,50,35,Loamy Sand,30,120,45,275.08
2010,Cyprus,CY,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,407,50,35,Loamy Sand,30,120,45,278.74
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Melons - prices per 100 kg,4199913,395,50,35,Loamy Sand,30,120,45,275.19
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,340,50,35,Loamy Sand,30,120,45,236.87
2010,Cyprus,CY,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,6490000,320,50,35,Loamy Sand,30,120,45,212.51
2010,Cyprus,CY,orchards,Orchards/Vineyards (perennial),Other citrus fruit- prices per 100 kg,6290000,296,50,35,Loamy Sand,30,120,45,195.73
2010,Cyprus,CY,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,272,50,35,Loamy Sand,30,120,45,180.63
2010,Cyprus,CY,vegetables,Vegetables (fresh market/transplant),Water melons - prices per 100 kg,4199914,252,50,35,Loamy Sand,30,120,45,175.56
2010,Cyprus,CY,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,173,50,35,Loamy Sand,30,120,45,114.89
2010,Cyprus,CY,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,133,50,35,Loamy Sand,30,120,45,88.32
2010,Cyprus,CY,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,128,50,35,Loamy Sand,30,120,45,85
2010,Czechia,CZ,industrial,Specialty industrial crops,Hops: all varieties - prices per 100 kg,2920000,7563.1,60,42,Clay Loam,30,120,45,5049.15
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,2346.9,60,42,Clay Loam,30,120,45,1635.05
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,1674.9,60,42,Clay Loam,30,120,45,1166.88
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,1659.2,60,42,Clay Loam,30,120,45,1097.14
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,1132.7,60,42,Clay Loam,30,120,45,789.14
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,819.3,60,42,Clay Loam,30,120,45,570.79
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,786.4,60,42,Clay Loam,30,120,45,520
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,786.4,60,42,Clay Loam,30,120,45,520
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,743,60,42,Clay Loam,30,120,45,517.64
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,4199904,735.8,60,42,Clay Loam,30,120,45,512.62
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,6490000,658,60,42,Clay Loam,30,120,45,436.98
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,558.7,60,42,Clay Loam,30,120,45,389.24
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,534.3,60,42,Clay Loam,30,120,45,372.24
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,508.4,60,42,Clay Loam,30,120,45,336.18
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,464.9,60,42,Clay Loam,30,120,45,307.41
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,409.9,60,42,Clay Loam,30,120,45,271.05
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Blackcurrants - prices per 100 kg,6199300,375.7,60,42,Clay Loam,30,120,45,248.43
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Oranges: all varieties - prices per 100 kg,6210000,375.7,60,42,Clay Loam,30,120,45,248.43
2010,Czechia,CZ,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,340.4,60,42,Clay Loam,30,120,45,225.09
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,4191300,323,60,42,Clay Loam,30,120,45,225.03
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,306,60,42,Clay Loam,30,120,45,203.21
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,283.2,60,42,Clay Loam,30,120,45,188.07
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,277.3,60,42,Clay Loam,30,120,45,193.19
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,257.4,60,42,Clay Loam,30,120,45,179.33
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,250,60,42,Clay Loam,30,120,45,174.17
2010,Czechia,CZ,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,249.3,60,42,Clay Loam,30,120,45,170.74
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,197.6,60,42,Clay Loam,30,120,45,137.67
2010,Czechia,CZ,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,167.6,60,42,Clay Loam,30,120,45,114.78
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,151,60,42,Clay Loam,30,120,45,100.28
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,134.8,60,42,Clay Loam,30,120,45,89.52
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,134.2,60,42,Clay Loam,30,120,45,89.12
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,129.8,60,42,Clay Loam,30,120,45,86.2
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,123.3,60,42,Clay Loam,30,120,45,81.88
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,112.8,60,42,Clay Loam,30,120,45,74.91
2010,Czechia,CZ,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,104.4,60,42,Clay Loam,30,120,45,69.33
2010,Czechia,CZ,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,4193000,98.6,60,42,Clay Loam,30,120,45,68.69
2010,Czechia,CZ,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,28.08,60,42,Clay Loam,30,120,45,17.53
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,2929.9,65,45,Silty Loam,25,110,40,2041.22
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,2811.8,65,45,Silty Loam,25,110,40,1958.94
2010,Denmark,DK,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,6193100,2439.8,65,45,Silty Loam,25,110,40,1613.31
2010,Denmark,DK,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,2439.8,65,45,Silty Loam,25,110,40,1613.31
2010,Denmark,DK,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,2043.7,65,45,Silty Loam,25,110,40,1351.39
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,1137.3,65,45,Silty Loam,25,110,40,792.34
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,1035.3,65,45,Silty Loam,25,110,40,721.28
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,984.2,65,45,Silty Loam,25,110,40,685.68
2010,Denmark,DK,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,821.8,65,45,Silty Loam,25,110,40,543.41
2010,Denmark,DK,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,549.2,65,45,Silty Loam,25,110,40,363.16
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,353.1,65,45,Silty Loam,25,110,40,246
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,337,65,45,Silty Loam,25,110,40,234.78
2010,Denmark,DK,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,322.3,65,45,Silty Loam,25,110,40,224.54
2010,Denmark,DK,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,303.5,65,45,Silty Loam,25,110,40,201.55
2010,Denmark,DK,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,161.1,65,45,Silty Loam,25,110,40,110.33
2010,Denmark,DK,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,131.6,65,45,Silty Loam,25,110,40,87.4
2010,Denmark,DK,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,131.6,65,45,Silty Loam,25,110,40,87.4
2010,Denmark,DK,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,124.9,65,45,Silty Loam,25,110,40,82.95
2010,Denmark,DK,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,120.8,65,45,Silty Loam,25,110,40,80.22
2010,Denmark,DK,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,36.42,65,45,Silty Loam,25,110,40,22.74
2010,Estonia,EE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,314,50,35,Loamy Sand,30,120,45,208.53
2010,Estonia,EE,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,156,50,35,Loamy Sand,30,120,45,103.6
2010,Estonia,EE,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,125,50,35,Loamy Sand,30,120,45,83.01
2010,Estonia,EE,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,120,50,35,Loamy Sand,30,120,45,79.69
2010,Estonia,EE,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,105,50,35,Loamy Sand,30,120,45,69.73
